Brand_Name;Sustainability_Rating;Material_Type;Eco_Friendly_Manufacturing;Carbon_Footprint_MT;Water_Usage_Liters;Waste_Production_KG;Recycling_Programs;Average_Price_USD;Product_Category
Brand_306;C;Vegan Leather;Yes;242,69;2546119,76;45770,2;Yes;444,94;Pajamas
Brand_307;C;Hemp;Yes;93,85;1154039,08;34386,65;No;304,82;Shirt
Brand_308;C;Tencel;Yes;232,78;2719635,79;13820,9;Yes;176,45;Jacket
Brand_309;A;Vegan Leather;No;299,79;1583652,84;7923,49;Yes;23,94;Coat
Brand_310;D;Hemp;Yes;155,25;3514888,93;41578,57;No;276,15;Cardigan
Brand_311;B;Recycled Polyester;No;110,91;1416583,03;88478;No;420,33;Cardigan
Brand_312;A;Hemp;Yes;233,8;2525104,91;74594,21;Yes;439,57;Socks
Brand_313;C;Recycled Polyester;No;412,2;3102335,14;2979,28;Yes;415,34;Cardigan
Brand_314;D;Bamboo Fabric;No;347,55;3391509,89;11004,88;Yes;234,93;Cardigan
Brand_315;B;Vegan Leather;Yes;342,44;1707917,21;93574,99;Yes;155,78;Socks
Brand_316;A;Hemp;No;330,19;2544666,29;50093,44;Yes;267,61;Dress
Brand_317;B;Organic Cotton;No;130,83;3251702,31;57570,41;Yes;314,71;Coat
Brand_318;C;Tencel;Yes;381,07;3532037,08;51894,28;Yes;304,13;Hat
Brand_319;C;Hemp;No;285,18;3174834,11;49732,34;No;469,06;Cardigan
Brand_320;D;Bamboo Fabric;No;200,8;2273686,14;25016,14;No;307,01;Scarf
Brand_321;B;Tencel;No;240,45;3862388,49;53205,79;Yes;424,03;Coat
Brand_322;C;Vegan Leather;Yes;429,31;1711165,29;38929,02;No;279,43;Blouse
Brand_323;D;Tencel;Yes;426,88;233853,33;40305,81;Yes;271,44;Pajamas
Brand_324;C;Tencel;No;33,75;3289284,18;53534,85;No;355,86;Blouse
Brand_325;D;Organic Cotton;Yes;445,94;4219453,35;16867,51;No;195,93;Pajamas
Brand_326;B;Tencel;Yes;92,04;3302579,86;36972,8;No;293,01;Coat
Brand_327;D;Hemp;Yes;86,56;1797804,18;16024,84;No;365,4;Blouse
Brand_328;A;Organic Cotton;No;188,92;1514152,88;24839,64;Yes;164,04;Pajamas
Brand_329;D;Bamboo Fabric;Yes;257,55;4228678;57248,59;No;212,02;Hat
Brand_330;C;Hemp;No;395,59;231582,7;25690,74;Yes;328,04;Dress
Brand_331;D;Tencel;No;95,04;3371818,05;67591,97;No;241,38;Scarf
Brand_332;B;Recycled Polyester;Yes;71,81;546189,02;43746,73;No;98,97;Shirt
Brand_333;A;Recycled Polyester;No;247,08;2050795,79;95320,79;No;58,81;Coat
Brand_334;D;Bamboo Fabric;No;200,51;2347753,58;61822,92;Yes;185,56;Shirt
Brand_335;B;Recycled Polyester;Yes;279,67;1070856,35;68331,45;Yes;27,8;Blouse
Brand_336;C;Vegan Leather;No;473,58;1669616,21;95790,93;No;470,25;Cardigan
Brand_337;C;Organic Cotton;No;434,83;1770001,42;45331,13;Yes;160,98;Coat
Brand_338;B;Bamboo Fabric;No;291,23;4111432,76;90327,33;No;296,59;Hat
Brand_339;B;Recycled Polyester;No;189,13;3595068,12;10319,44;Yes;84,34;Socks
Brand_340;A;Tencel;Yes;128,36;4930518,62;11960,54;Yes;292,77;Sweater
Brand_341;B;Organic Cotton;Yes;86,69;2022535,26;66621,05;Yes;295,04;Hat
Brand_342;A;Organic Cotton;No;33,19;805391,19;85326,01;Yes;85,76;Jacket
Brand_343;A;Hemp;Yes;305,61;432244,46;23514,43;No;253,19;Cardigan
Brand_344;A;Hemp;Yes;441,86;493338,39;76112,03;No;66,63;Scarf
Brand_345;D;Hemp;No;469,99;3651352,1;31182,5;Yes;230,63;Cardigan
Brand_346;C;Recycled Polyester;Yes;370,32;91423,69;96637,83;No;398,64;Hat
Brand_347;D;Vegan Leather;Yes;290,71;267076,88;62010,62;Yes;38,51;Dress
Brand_348;B;Bamboo Fabric;No;81,98;604010,15;46063,12;No;217,92;Hat
Brand_349;C;Vegan Leather;Yes;266,21;2553304,72;92564,83;Yes;485,65;T-shirt
Brand_350;C;Recycled Polyester;Yes;159,92;3514061,14;5821,49;Yes;337,93;Cardigan
Brand_351;B;Vegan Leather;Yes;152,79;4087947,43;58711,75;Yes;422,29;Shirt
Brand_352;D;Bamboo Fabric;No;246,1;1321704,73;53230,9;Yes;265,79;Scarf
Brand_353;B;Recycled Polyester;Yes;201;1525468,84;69895,58;Yes;329,93;T-shirt
Brand_354;C;Bamboo Fabric;Yes;188,89;4508670,45;84953,64;No;417,99;Scarf
Brand_355;D;Bamboo Fabric;Yes;325,16;1905318,69;61017,52;Yes;320,38;Dress
Brand_356;D;Tencel;No;99,76;4507441,8;97415,01;No;127,02;Shirt
Brand_357;D;Tencel;Yes;268,05;3257393,89;34821,94;No;416,18;Blouse
Brand_358;B;Hemp;Yes;270,76;4083032,88;20261,41;No;234,45;Socks
Brand_359;D;Recycled Polyester;Yes;49,65;4217200,78;32991,78;No;50,01;Hat
Brand_360;D;Organic Cotton;Yes;403,74;4734369,86;60175,21;No;417,6;T-shirt
Brand_361;D;Organic Cotton;No;217,15;3396888,68;69574,9;No;280,62;Cardigan
Brand_362;C;Tencel;Yes;431,43;631831,66;78198,83;Yes;201,86;Socks
Brand_363;C;Recycled Polyester;No;293,46;686442,68;95261,57;Yes;185,74;Blouse
Brand_364;D;Organic Cotton;No;336,15;1496327,42;2531,13;Yes;132,62;Shirt
Brand_365;D;Tencel;Yes;3,58;3983398,15;34366,34;Yes;165,57;Coat
Brand_366;A;Bamboo Fabric;No;494,61;4779130,49;12212,4;Yes;461,89;Pajamas
Brand_367;D;Tencel;No;218;114093,6;98091,37;No;422,22;Coat
Brand_368;B;Recycled Polyester;Yes;293,87;2733977,16;74862,6;No;497,21;Hat
Brand_369;B;Hemp;Yes;346,28;204456,96;7098,54;Yes;175,09;Cardigan
Brand_370;B;Hemp;Yes;386,41;3084607,87;88243,89;Yes;46,22;Cardigan
Brand_371;C;Vegan Leather;Yes;388,35;1494494,83;92200,02;No;165,08;Blouse
Brand_372;D;Hemp;No;75,22;3367967,17;35035,28;No;141,8;Jacket
Brand_373;D;Organic Cotton;Yes;417,55;4447290,49;58208,95;No;107,69;Dress
Brand_374;B;Recycled Polyester;Yes;382,34;429079,99;8282,33;No;113,69;Scarf
Brand_375;C;Recycled Polyester;Yes;214,55;1436548,82;41940,2;No;371,5;Jacket
Brand_376;C;Tencel;Yes;361,16;1418808,35;86084,42;Yes;115,93;Pajamas
Brand_377;C;Vegan Leather;No;353,66;4526066,5;77346,87;Yes;70,78;Blouse
Brand_378;C;Vegan Leather;No;231,86;633550,34;93929,29;Yes;480,95;Socks
Brand_379;A;Hemp;Yes;444,64;3391473,42;7432,5;Yes;112,02;Sweater
Brand_380;A;Vegan Leather;Yes;369,27;3033377,71;78010,68;Yes;77,39;Coat
Brand_381;D;Bamboo Fabric;No;17,72;2214309,98;27219,27;No;304,66;Shirt
Brand_382;C;Tencel;No;16,06;2063060,47;78908,07;No;342,4;Socks
Brand_383;B;Vegan Leather;Yes;26;75879,18;28608,67;No;148,5;Cardigan
Brand_384;D;Organic Cotton;Yes;79,98;1065832,36;55416,96;Yes;221,5;Blouse
Brand_385;A;Vegan Leather;Yes;96,71;3621038,88;10891,97;Yes;269,4;Sweater
Brand_386;C;Recycled Polyester;Yes;342,75;2790245,13;60111,4;No;243,54;Socks
Brand_387;B;Vegan Leather;Yes;207,74;1998801,61;35769,73;Yes;218,51;Socks
Brand_388;B;Bamboo Fabric;No;59,51;3594533,66;1343,91;No;128,89;Shirt
Brand_389;B;Vegan Leather;Yes;289,02;340438,27;25595,84;Yes;396,73;Pajamas
Brand_390;A;Recycled Polyester;Yes;270,66;3814256,14;74723,9;Yes;228,78;T-shirt
Brand_391;B;Recycled Polyester;Yes;453,42;2391233,23;42622,78;No;321,39;Sweater
Brand_392;B;Bamboo Fabric;No;208,05;3706960,31;5665,43;Yes;370,62;Socks
Brand_393;D;Vegan Leather;Yes;319,9;1018127,88;99898,66;No;26,39;Blouse
Brand_394;D;Vegan Leather;Yes;224,32;3338361,26;41458,45;No;392,27;T-shirt
Brand_395;A;Bamboo Fabric;No;173,35;4205654,46;6463,05;Yes;271,14;Cardigan
Brand_396;B;Hemp;No;95,45;3686917,73;90258,29;Yes;234,32;Blouse
Brand_397;C;Organic Cotton;No;137,05;2654537,88;52094,2;Yes;314,89;T-shirt
Brand_398;A;Hemp;No;73,86;1690745,29;23152,18;No;169,11;Shirt
Brand_399;C;Hemp;No;128,07;1238469,56;54421,74;Yes;84,55;Coat
Brand_400;B;Recycled Polyester;Yes;246,54;3168122,69;54295,5;No;267,28;Scarf
Brand_401;B;Recycled Polyester;No;463,64;918953,86;69613,53;Yes;290,09;Shirt
Brand_402;B;Vegan Leather;Yes;26,56;3003710,98;96000,36;No;211,21;Dress
Brand_403;D;Hemp;Yes;257,09;3991350,14;23397,26;No;422,36;Coat
Brand_404;C;Bamboo Fabric;Yes;472,72;464476,71;26009,83;Yes;351,64;Blouse
Brand_405;C;Recycled Polyester;No;317,26;160691,41;23177;Yes;293,62;Blouse
Brand_406;C;Bamboo Fabric;Yes;52,62;4556696,16;87148,52;Yes;365,84;Hat
Brand_407;D;Recycled Polyester;No;179,77;827124,39;84339,09;Yes;484,21;Sweater
Brand_408;A;Recycled Polyester;Yes;310,49;1272488,93;12390,3;No;445,52;Sweater
Brand_409;D;Hemp;No;17,33;460485,41;2556,61;Yes;312,18;Coat
Brand_410;C;Tencel;Yes;153,37;836182,93;42677,17;Yes;26,81;Socks
Brand_411;A;Recycled Polyester;No;37,6;1049306,07;82455,06;Yes;394,75;Cardigan
Brand_412;C;Bamboo Fabric;No;42,36;1583260,58;94792,1;Yes;487,56;Shirt
Brand_413;C;Recycled Polyester;Yes;335,15;2278847,29;51594,61;No;484,83;Sweater
Brand_414;C;Recycled Polyester;No;286,36;4818202,51;45667,62;Yes;277,92;Blouse
Brand_415;B;Tencel;Yes;176,13;4707828,74;80001,09;No;55,21;Dress
Brand_416;A;Organic Cotton;Yes;354,9;1495895,89;64033,12;Yes;139,03;Coat
Brand_417;C;Organic Cotton;Yes;218,79;4425403,09;85400,38;Yes;474,17;Cardigan
Brand_418;D;Organic Cotton;Yes;187,85;1287023,2;53690,32;No;176,59;Blouse
Brand_419;D;Vegan Leather;No;348,13;4542789,99;78846,82;Yes;90,02;Blouse
Brand_420;A;Tencel;No;357,72;4585286,3;3364,91;No;329,51;T-shirt
Brand_421;A;Recycled Polyester;Yes;302,15;2997800,31;26586,23;No;293,05;Socks
Brand_422;B;Tencel;Yes;134,49;4100158,16;40405,41;No;296,88;T-shirt
Brand_423;B;Recycled Polyester;Yes;185,93;804036,64;96722,35;Yes;437,9;Scarf
Brand_424;A;Organic Cotton;No;266,23;1332561,45;55571,32;Yes;167,72;Hat
Brand_425;A;Tencel;No;118,87;2878062,8;14101,45;Yes;74,11;Dress
Brand_426;D;Recycled Polyester;No;430,21;605764;6785,66;Yes;294,4;Cardigan
Brand_427;B;Bamboo Fabric;Yes;429,68;4244492,73;97692,72;No;141,29;Coat
Brand_428;A;Recycled Polyester;Yes;360,25;3688661,47;65832,36;Yes;289,13;Scarf
Brand_429;B;Organic Cotton;Yes;232,89;3393578,46;96650,43;No;276,3;Jacket
Brand_430;C;Vegan Leather;Yes;251,71;2947610,36;94518,65;No;447,56;Coat
Brand_431;A;Tencel;Yes;49,75;1231142,49;83016,19;Yes;151,81;Blouse
Brand_432;A;Recycled Polyester;Yes;389,34;1230730,25;83661,58;No;103,81;Socks
Brand_433;D;Tencel;No;230,52;2839100,87;28158,21;Yes;58,71;Coat
Brand_434;A;Vegan Leather;No;128,36;1760113,79;80497,83;Yes;75,82;Pajamas
Brand_435;D;Tencel;No;88,04;2048908,5;2261,83;Yes;353,11;T-shirt
Brand_436;C;Tencel;No;411,45;4014104,59;37178,65;No;70,65;Blouse
Brand_437;A;Tencel;No;454,9;2009426,53;59003,24;No;161,41;Jacket
Brand_438;D;Tencel;No;311,5;314458,58;76025,37;Yes;81,93;Sweater
Brand_439;C;Bamboo Fabric;No;271,44;3602142,87;39586,48;No;453,76;Shirt
Brand_440;B;Vegan Leather;No;337,74;351357,5;7759,92;Yes;342,08;Cardigan
Brand_441;D;Organic Cotton;Yes;210,64;1776026,24;5311,23;No;380,1;Hat
Brand_442;A;Organic Cotton;Yes;400,42;2517413,75;64804,68;No;238,15;Jacket
Brand_443;D;Hemp;No;246,06;3476034,11;57263,22;No;433,28;Shirt
Brand_444;D;Tencel;Yes;14,92;3198765,6;74019,95;Yes;334,88;Dress
Brand_445;B;Hemp;No;123,13;4626364,72;28215,68;Yes;55,04;Socks
Brand_446;B;Vegan Leather;Yes;306,66;2755208,48;10936,82;No;318,47;Cardigan
Brand_447;B;Bamboo Fabric;Yes;255,35;2241228,56;87395,98;Yes;123,19;Pajamas
Brand_448;B;Recycled Polyester;Yes;289,71;2863506,31;4925,81;No;170,36;Scarf
Brand_449;D;Tencel;No;382,91;791788,69;57456,69;No;406,55;Jacket
Brand_450;B;Bamboo Fabric;Yes;432,33;3849626,94;20156,23;No;182,36;T-shirt
Brand_451;A;Organic Cotton;No;46,58;2161891,35;6746,85;Yes;156,08;Cardigan
Brand_452;D;Vegan Leather;Yes;31,57;3041228,65;56771,7;No;229,44;Socks
Brand_453;B;Vegan Leather;No;63,29;4892612,03;76828,74;Yes;272,66;Cardigan
Brand_454;D;Recycled Polyester;No;234,71;3188711,74;95756,49;No;362,56;Dress
Brand_455;C;Organic Cotton;Yes;337,42;1233896,04;52024,34;Yes;49,55;Cardigan
Brand_456;A;Organic Cotton;Yes;97,86;3721735,67;46648,3;No;302,05;Sweater
Brand_457;C;Organic Cotton;No;479,98;834506,51;96359,6;Yes;497,05;Scarf
Brand_458;D;Tencel;Yes;131,45;982389,89;47136,61;Yes;266,93;Blouse
Brand_459;C;Hemp;No;300,89;1403797,51;51651,02;Yes;412,77;Jacket
Brand_460;A;Tencel;Yes;311,46;236346,51;88013,75;Yes;228,11;Shirt
Brand_461;B;Vegan Leather;Yes;259,39;4217653,48;56376,79;Yes;454,97;Cardigan
Brand_462;B;Bamboo Fabric;No;137,37;1994932,05;71832,86;Yes;262,41;Sweater
Brand_463;A;Vegan Leather;Yes;319,87;3368494,49;52147,84;No;342,42;Sweater
Brand_464;B;Hemp;No;437,15;4755546,84;3281,86;Yes;200,31;Scarf
Brand_465;D;Organic Cotton;Yes;172,19;2301935,12;81300,74;Yes;81,43;Pajamas
Brand_466;D;Recycled Polyester;No;499,6;4512536,49;33451,4;No;222,88;Sweater
Brand_467;D;Bamboo Fabric;No;190,23;4666341,85;88242,58;No;250,32;Scarf
Brand_468;D;Vegan Leather;No;432,32;657953,69;80805,31;Yes;223,16;Shirt
Brand_469;A;Organic Cotton;No;456,05;1644292,16;66247,76;Yes;499,41;Blouse
Brand_470;A;Organic Cotton;Yes;318,85;673499,07;62205,53;Yes;212,28;Scarf
Brand_471;C;Bamboo Fabric;No;102,73;3279685,41;60218,23;No;147,21;Sweater
Brand_472;A;Recycled Polyester;No;301,66;4831325,56;87399,42;Yes;79,73;T-shirt
Brand_473;C;Vegan Leather;No;212,21;4753033,11;26002,97;Yes;463,86;Shirt
Brand_474;C;Recycled Polyester;Yes;180,9;3110018,96;9692,65;No;25,32;Sweater
Brand_475;A;Tencel;No;462,54;288834,78;18019,95;No;373,73;Coat
Brand_476;C;Recycled Polyester;Yes;271,68;2165240,38;40763,45;No;192,81;Cardigan
Brand_477;D;Hemp;Yes;381,8;278136,31;89033,12;No;61,96;Cardigan
Brand_478;B;Vegan Leather;No;26,56;2069060,8;85712,97;Yes;499,25;Dress
Brand_479;C;Bamboo Fabric;No;329,04;1796631,8;14313,67;Yes;110,97;Socks
Brand_480;A;Tencel;No;129,36;4761824,14;85259,98;No;134,5;Hat
Brand_481;B;Hemp;Yes;140,03;2765217,87;95271,9;Yes;384,29;Socks
Brand_482;B;Hemp;Yes;64,44;4785178,84;72583,02;No;492,02;Jacket
Brand_483;D;Recycled Polyester;No;404,51;2587941,55;76185,15;No;389,74;Pajamas
Brand_484;A;Recycled Polyester;No;468,49;4238599,77;73958,36;Yes;59,6;Jacket
Brand_485;C;Organic Cotton;No;210,62;3410158,49;46195,2;Yes;45,36;Sweater
Brand_486;B;Tencel;No;286,24;595004,11;58735,31;Yes;157,32;Socks
Brand_487;D;Hemp;No;85,24;716327,63;55456,01;No;213,72;Blouse
Brand_488;C;Vegan Leather;Yes;432,5;2333572,66;77090,46;No;475,81;Pajamas
Brand_489;D;Vegan Leather;Yes;194,81;3615897,44;90744,8;No;46,72;Socks
Brand_490;C;Tencel;No;425;2338830,06;52835,21;No;85,81;Hat
Brand_491;D;Tencel;No;304,76;4080428,33;47474,64;No;472,25;T-shirt
Brand_492;C;Bamboo Fabric;No;39,51;514283,31;91453,97;No;158,21;Sweater
Brand_493;C;Organic Cotton;No;140,84;4325041,29;1773,11;Yes;85,75;Jacket
Brand_494;B;Hemp;Yes;286,58;4700187,29;93292,4;Yes;60,2;Dress
Brand_495;B;Tencel;Yes;201,35;155687,52;51009,23;Yes;276,4;Jacket
Brand_496;A;Bamboo Fabric;Yes;456,03;260365,03;80547,15;Yes;124,64;Scarf
Brand_497;B;Bamboo Fabric;No;61,01;4734444,74;61359,8;No;202,6;Coat
Brand_498;B;Bamboo Fabric;Yes;59,48;981356,74;61728,06;Yes;365,88;Scarf
Brand_499;A;Organic Cotton;No;145,76;3980832,39;63411,32;No;204,76;Cardigan
Brand_500;B;Organic Cotton;Yes;308,83;4344935,25;36852,24;Yes;260,3;Shirt
Brand_501;D;Recycled Polyester;Yes;170,9;4156918,5;11787,06;Yes;297,24;Socks
Brand_502;C;Organic Cotton;Yes;131,63;3401429,92;43134,5;Yes;20,61;Pajamas
Brand_503;A;Vegan Leather;Yes;196,71;4434542,65;64556,12;Yes;460,25;Jacket
Brand_504;A;Recycled Polyester;No;269,88;1394934,4;44338,35;No;254,67;Blouse
Brand_505;A;Recycled Polyester;No;393,51;2546056,5;30769,8;Yes;439,17;Shirt
Brand_506;C;Bamboo Fabric;Yes;202,15;2277933,52;87348,4;Yes;389,9;T-shirt
Brand_507;B;Recycled Polyester;Yes;449,31;2297370,28;87311,03;Yes;459,6;Hat
Brand_508;A;Hemp;No;336,5;4921312,67;51242,17;No;150,95;Sweater
Brand_509;D;Hemp;Yes;260,41;2070464,18;29013;Yes;355,03;Dress
Brand_510;B;Bamboo Fabric;Yes;385,48;4334659,7;12728,5;Yes;150,31;Pajamas
Brand_511;D;Bamboo Fabric;Yes;224,19;1987495,17;40362,93;Yes;130,2;Blouse
Brand_512;B;Bamboo Fabric;Yes;234,08;4905966,89;36913,34;No;220,57;Scarf
Brand_513;A;Bamboo Fabric;No;168,09;395019,09;91874,29;No;43,31;Blouse
Brand_514;A;Tencel;Yes;318,99;1636290,41;18901,65;Yes;230,45;Jacket
Brand_515;A;Hemp;No;419,46;1410240,05;68787,03;Yes;145,87;Scarf
Brand_516;A;Hemp;Yes;132,4;2548502,46;31324,83;Yes;251,75;Scarf
Brand_517;D;Hemp;Yes;153,23;2322922,19;74339,94;No;46,6;Jacket
Brand_518;B;Bamboo Fabric;Yes;308,26;349475,98;78268,42;Yes;45,51;Coat
Brand_519;D;Bamboo Fabric;Yes;154,15;1488132,82;45937,04;No;79,47;Sweater
Brand_520;C;Hemp;Yes;103,2;2235208,8;74224,72;No;411,91;Sweater
Brand_521;D;Bamboo Fabric;Yes;109,36;2680038,74;39742,32;No;495,54;Blouse
Brand_522;D;Hemp;No;293,77;3590757,13;68019,71;Yes;261,49;Blouse
Brand_523;A;Organic Cotton;No;373,02;2114511,57;85238,5;No;149,11;Dress
Brand_524;C;Recycled Polyester;Yes;427,83;1973837,14;15543,07;No;302,52;Shirt
Brand_525;A;Hemp;Yes;396,07;2031559,95;72242,29;Yes;458,75;T-shirt
Brand_526;B;Recycled Polyester;No;449,6;3933264,63;84542,63;No;234,33;Socks
Brand_527;A;Bamboo Fabric;Yes;491,94;3930911,45;15640,51;Yes;482,35;Coat
Brand_528;D;Bamboo Fabric;No;424,29;1864729,81;50722,99;No;226,94;Hat
Brand_529;A;Tencel;No;486,54;161770,8;42935,52;No;412,14;Jacket
Brand_530;C;Hemp;No;255,44;3399131,63;64216,15;No;328,15;Blouse
Brand_531;D;Hemp;No;330,66;2491038,53;9291,28;No;266,35;Hat
Brand_532;D;Recycled Polyester;Yes;433,68;1839713,28;81350,18;Yes;68,79;Dress
Brand_533;D;Recycled Polyester;No;356,99;4235780,25;43736,26;Yes;311,5;Dress
Brand_534;A;Vegan Leather;Yes;451,1;4057355,34;29053,67;No;343,41;Dress
Brand_535;B;Organic Cotton;Yes;425,41;2891730,63;33331,22;Yes;360,54;Jacket
Brand_536;B;Organic Cotton;Yes;66,87;4160851,3;32350,46;Yes;127,28;Pajamas
Brand_537;D;Recycled Polyester;No;179,98;4598963,97;31857,63;Yes;346,44;Jacket
Brand_538;B;Hemp;No;95,69;3619572,75;50141,12;Yes;196,58;Jacket
Brand_539;C;Organic Cotton;Yes;238;4611134,76;31944,35;Yes;271,15;Sweater
Brand_540;A;Organic Cotton;No;471,22;3904192,87;81025,65;No;492,91;Sweater
Brand_541;C;Recycled Polyester;No;235,36;366922,84;37983,55;No;432,98;Scarf
Brand_542;A;Vegan Leather;No;383,41;920021,51;93353,91;No;482,05;Coat
Brand_543;C;Vegan Leather;Yes;353,21;4463631,33;72264,02;Yes;166,1;Blouse
Brand_544;D;Vegan Leather;Yes;11,1;3772339,58;50247,68;Yes;364,48;Dress
Brand_545;C;Tencel;No;479,33;3331125,2;35785,2;Yes;491,74;Blouse
Brand_546;D;Bamboo Fabric;No;437,92;611213;20261,44;Yes;194,63;Scarf
Brand_547;C;Tencel;Yes;257,76;4647654,03;66740,2;Yes;496,78;Sweater
Brand_548;D;Recycled Polyester;No;430,97;601592,62;22891,62;No;265,73;Socks
Brand_549;D;Organic Cotton;No;11,3;648907,03;51023,46;No;175,56;Shirt
Brand_550;B;Bamboo Fabric;Yes;33,94;4624110,75;27947,73;Yes;249,17;Jacket
Brand_551;B;Vegan Leather;Yes;275,31;2434527,22;94942,79;Yes;464,06;Coat
Brand_552;D;Hemp;Yes;294,12;3077996,27;83908,39;Yes;480,9;Pajamas
Brand_553;B;Vegan Leather;Yes;137,58;2502829,25;42225,05;Yes;265,54;Dress
Brand_554;D;Vegan Leather;Yes;349,62;713502,05;29628,83;No;332,37;Jacket
Brand_555;C;Hemp;No;83,26;3930888,23;33043,04;No;362,92;Shirt
Brand_556;B;Tencel;Yes;317,56;174669,78;42128,46;No;239,27;Jacket
Brand_557;B;Tencel;No;293,77;730283,5;88534,99;No;352,34;T-shirt
Brand_558;A;Organic Cotton;No;275,39;406789,47;63814,91;No;161,2;T-shirt
Brand_559;C;Bamboo Fabric;Yes;73,53;2871686,24;71456,34;Yes;401,1;Hat
Brand_560;D;Tencel;No;346,79;1375683,07;62796,45;No;252,78;Coat
Brand_561;C;Organic Cotton;No;453,47;4994589,78;25749,6;No;452,84;T-shirt
Brand_562;B;Recycled Polyester;No;65,32;3615345,61;32642,21;Yes;270,85;Shirt
Brand_563;A;Tencel;Yes;65,21;4976169,41;3424,84;No;400,99;Pajamas
Brand_564;D;Tencel;No;120,03;2298374,2;46955,2;No;51,75;Dress
Brand_565;C;Bamboo Fabric;Yes;476,37;3742558,72;51512,79;Yes;476,63;Pajamas
Brand_566;B;Organic Cotton;Yes;207,33;4996484,49;66873,61;No;144,39;Coat
Brand_567;B;Vegan Leather;Yes;163,49;1845785,09;25822,54;Yes;445,02;Dress
Brand_568;A;Bamboo Fabric;No;187,97;1883933,77;55248,26;No;434,43;Pajamas
Brand_569;C;Vegan Leather;Yes;228,47;4491568,79;38665,06;Yes;319,51;Blouse
Brand_570;D;Hemp;No;305,93;730430,43;67904,7;Yes;265,03;Pajamas
Brand_571;B;Bamboo Fabric;No;415,91;4566399,39;37574,68;No;73,93;Scarf
Brand_572;C;Bamboo Fabric;Yes;85,18;918085,98;38623,44;Yes;493,17;Cardigan
Brand_573;B;Organic Cotton;No;21,75;4025817,44;35980,1;No;488,57;Dress
Brand_574;C;Vegan Leather;No;435,78;1665989,29;74256,77;No;275,3;Sweater
Brand_575;A;Organic Cotton;Yes;335,54;2065274,15;50783,84;No;333,67;Dress
Brand_576;B;Hemp;No;445,26;3993995,39;5544,88;No;186,52;T-shirt
Brand_577;B;Bamboo Fabric;Yes;222,85;182136;6549,42;No;194,47;Scarf
Brand_578;C;Recycled Polyester;Yes;481,22;2495943,65;26644,95;No;395,17;Shirt
Brand_579;B;Vegan Leather;Yes;60,21;631421,65;28976,82;Yes;464,82;Blouse
Brand_580;A;Bamboo Fabric;Yes;191,38;3611313,2;78928,25;No;480,87;Socks
Brand_581;A;Organic Cotton;No;134,85;3339945;96335,05;No;350,67;Coat
Brand_582;C;Vegan Leather;Yes;75,17;2537770,16;50120,48;Yes;370,12;Shirt
Brand_583;A;Bamboo Fabric;No;310,98;1874799,11;58455,85;No;323,39;Shirt
Brand_584;D;Recycled Polyester;No;203,85;754336,8;24350,15;No;293,19;Scarf
Brand_585;D;Organic Cotton;Yes;201,7;2094645,66;29889,58;No;129,71;Blouse
Brand_586;D;Recycled Polyester;Yes;185,28;3662164,63;2205,89;No;290,13;Socks
Brand_587;B;Hemp;No;366,81;4767323,1;67213,07;No;79,94;Dress
Brand_588;C;Bamboo Fabric;Yes;7,11;1396459,23;63504,95;Yes;324,62;Hat
Brand_589;B;Recycled Polyester;No;133,64;2032681,9;28249,6;No;50,45;Scarf
Brand_590;B;Hemp;No;307,56;1336645,98;52329,34;Yes;56,73;T-shirt
Brand_591;A;Tencel;No;336,56;2113858,83;5074,78;Yes;272,89;Sweater
Brand_592;D;Vegan Leather;No;452,96;1019014,63;73094,66;Yes;469,05;Socks
Brand_593;A;Tencel;No;110,45;3771213,88;60413,32;No;254,71;Socks
Brand_594;C;Vegan Leather;No;422,03;3741722,72;1090,04;No;435,96;Jacket
Brand_595;C;Organic Cotton;No;17,3;3157564,93;30309,47;No;66,31;Cardigan
Brand_596;A;Tencel;No;374,63;2890443,96;37102,18;No;152,37;Scarf
Brand_597;A;Hemp;No;45,3;2647194,71;87388,69;No;76,25;T-shirt
Brand_598;D;Hemp;No;499,59;3045827,88;14901,62;No;46,3;Blouse
Brand_599;D;Tencel;No;14,43;3997164,18;9392,32;Yes;415,87;Jacket
Brand_600;C;Hemp;Yes;280,84;3789488,55;82141,92;Yes;190,3;Pajamas
Brand_601;C;Hemp;Yes;30,74;4560087;85752,11;No;444,56;Scarf
Brand_602;D;Organic Cotton;No;198,89;1379286,39;23164,24;Yes;25,13;Dress
Brand_603;B;Tencel;Yes;235,08;3466936,95;62607,78;No;49,51;Socks
Brand_604;C;Vegan Leather;No;333,25;731095,02;59996,84;Yes;483,86;Scarf
Brand_605;A;Organic Cotton;No;54,76;3298689,71;9148,76;Yes;495,56;Cardigan
Brand_606;B;Recycled Polyester;Yes;498,31;4337696,8;34715,82;No;452,01;Socks
Brand_607;A;Bamboo Fabric;No;16,71;215344,69;68531,38;No;42,67;Jacket
Brand_608;C;Tencel;No;328,94;2671589,23;29015,07;No;207,85;Hat
Brand_609;C;Bamboo Fabric;Yes;299,71;2358652,35;23233,89;No;234,18;Jacket
Brand_610;D;Organic Cotton;Yes;365,08;1991311,55;48021,01;No;31,85;Dress
Brand_611;D;Bamboo Fabric;Yes;171,06;2852249,33;43839,35;No;376,62;Socks
Brand_612;A;Hemp;No;338,61;3215282,76;56307,1;No;54,69;Blouse
